Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,Seychelles,Import,  All Products,Import (US$ Thousand),17.243,31.831,19.557,61.581,66.929,511.071,1047.223,620.874,909.629,1249.339,996.097,8883.678,2938.411,2425.893,1619.512,914.834,831.779,951.102,774.23586396615,5963.5998963416005,4846.488819387249,3540.8603025954,3719.6091169443
India,Sierra Leone,Import,  All Products,Import (US$ Thousand),110.725,956.131,513.518,1546.012,8022.989,3061.423,3380.281,2015.884,3669.707,50445.788,3921.394,6936.628,5230.753,5328.675,5792.267,17220.132,19941.42,13307.394,21137.2848932784,17639.0547444917,20501.3927981468,13395.0712727277,14689.193413472702
India,Singapore,Import,  All Products,Import (US$ Thousand),1542870.519,1401559.789,1354741.831,1333690.954,1867028.654,2492154.91,3159415.863,5184561.868,6901607.086,8304750.689,6141634.234,7263136.243,8155302.039,7797327.222,7026636.514,7069416.666,7395997.582,6719479.245,7235416.29667579,16860968.0699845,14893891.8553071,12306746.9775282,18201531.477632802
India,Slovak Republic,Import,  All Products,Import (US$ Thousand),11542.098,7912.951,9035.35,11804.29,9521.924,18871.374,37247.285,25103.527,38886.495,50784.172,34220.885,73138.146,96552.595,95899.756,47891.603,65751.284,144256.346,69923.477,80134.4900738597,88154.3081879294,60157.679236634,34757.1112958022,90434.1333478037
India,Slovenia,Import,  All Products,Import (US$ Thousand),11145.14,15762.041,24529.382,62593.952,70793.987,22528.073,22826.559,36416.873,45021.361,72679.966,98465.396,110927.153,117653.329,126107.834,121033.888,108639.781,90880.215,103188.721,101293.111210859,254075.222779536,242557.869970978,262321.681213216,300802.697001633
India,Solomon Islands,Import,  All Products,Import (US$ Thousand),1303.674,2067.615,5156.187,1267.221,2046.12,406.113,558.233,4176.055,6239.695,618.417,1225.808,5.991,15116.128,20119.229,3944.495,5439.26,68983.506,60721.712,54819.0916959681,80759.1087845304,41740.345827985,20376.9122914113,33063.8494802255
India,Somalia,Import,  All Products,Import (US$ Thousand),807.097,2076.182,4873.717,24764.249,19432.451,6819.462,12876.709,17200.396,5077.007,9018.725,3760.591,9171.28,3114.195,8001.875,39768.854,49228.629,16298.605,17414.139,3858.96708735903,12602.151727730401,21785.6707044725,5114.5495153516,16855.799210166
India,South Africa,Import,  All Products,Import (US$ Thousand),2027658.456,1394909.144,1403487.397,1952492.278,1945744.065,1791830.98,2683475.725,2507018.975,3181703.447,5551206.664,5035362.946,6912186.414,9329230.523,8034741.276,7351755.213,5993807.512,6275839.168,5092336.126,6885726.66556428,8242791.1603093995,6634515.75007065,6673136.315864299,11070726.4376382
India,South Asia,Import,  All Products,Import (US$ Thousand),420964.02599999995,501119.711,589265.9180000001,491614.215,634333.468,926089.842,1379696.489,1499051.4770000002,1712901.989,2180010.396,1515493.962,2063704.449,2501198.1689999998,2297013.2909999997,2156246.075,2592419.354,2952402.49,2571638.392,2766149.171891355,4569521.129513983,3674511.070010688,3056681.655618745,5019392.129814692
India,South Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,64377.273,,116.478,67100.4181016629,54920.8923452128,46871.7450263755,2077.6002759617,1046.35489934055
India,Spain,Import,  All Products,Import (US$ Thousand),140633.814,140609.521,147103.227,188456.076,229766.418,354756.787,529869.237,601458.185,840370.084,1092962.46,1058517.696,1429765.157,1711531.848,1755633.668,1940453.056,1739320.368,1923556.576,1725772.605,1861481.29379388,2080460.62253048,1652494.1327469102,1432559.09670671,1992417.95032221
India,Sri Lanka,Import,  All Products,Import (US$ Thousand),44466.392,39849.913,55036.402,92275.799,123128.129,333184.469,568495.122,505176.573,441364.784,548622.062,328803.245,518122.053,717983.183,665452.312,515295.192,591996.229,848781.625,632272.599,663667.039218673,1523593.82948823,994026.38909184,686318.191069984,979824.507636229
India,St. Kitts and Nevis,Import,  All Products,Import (US$ Thousand),,,,,,,10.998,4.575,86.639,,28.138,,94.104,,18.793,337.316,189.946,7.737,0.48353880087,2.4330754128,,,1018.68951635235
India,St. Lucia,Import,  All Products,Import (US$ Thousand),,,0.743,,,,9.191,3.535,3738.714,141.156,26250.01,227.54,363.421,493.889,563.927,121.281,329.846,361.055,330.56493942834,608.0825113876799,675.6420137670001,294.9999904705,240.04477765695
India,St. Vincent and the Grenadines,Import,  All Products,Import (US$ Thousand),,,,3506.132,,4256.92,,74848.711,,33357.228,7316.395,4.668,,,,0.35,1.92,,,21.68838143504,,,11982.2837512416
India,Sub-Saharan Africa,Import,  All Products,Import (US$ Thousand),5556962.302000001,2742854.3310000002,2001388.5080000001,2784634.5260000005,2808773.559,2877049.1869999995,4085054.552000001,10079672.065000001,13602734.516000003,20889848.744,17279719.702,26185984.787999995,32959264.963999998,36133419.45899998,33716928.035,36069390.073,30616344.323000003,23371143.934000008,32137493.729305428,44392273.1483571,32964408.58075959,23303492.765195385,38156431.19628262
India,Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,179313.081,332035.959,649965.743,187146.228,170447.989,476919.420268965,856861.101990856,467114.27511980495,254225.802415536,258777.640618944
India,Suriname,Import,  All Products,Import (US$ Thousand),,131.479,210.087,2315.854,1532.36,689.307,6762.002,1016.352,591.032,1333.129,1362.438,707.311,3498.755,10176.198,14424.653,31315.464,242393.032,37358.074,83781.4711106108,113104.70465547401,66817.3100899447,30060.9998683574,37342.0743672258
India,Sweden,Import,  All Products,Import (US$ Thousand),240208.849,259656.478,324383.958,527981.805,601860.447,923182.21,1037156.143,1850022.515,1970455.812,2166942.803,1590936.418,1469486.385,2016924.382,1827746.938,1673389.353,1743044.94,1582112.153,1191692.22,1395273.56597636,1659794.77092117,1173564.7700102201,950501.3877272529,1380449.96571969
India,Switzerland,Import,  All Products,Import (US$ Thousand),2612060.123,2785618.058,3421939.163,2232364.82,3111153.402,4547717.243,7094127.552,7910233.186,10638108.919,12920218.843,10211743.325,22197741.289,31367450.304,28718212.982,24659313.219,21133061.463,21113151.455,14855313.963,20404650.0232174,21848966.6153534,17722676.082848098,11312539.5109229,29492002.640264
India,Syrian Arab Republic,Import,  All Products,Import (US$ Thousand),11534.012,8234.041,7077.656,7424.993,5907.691,4399.186,3951.835,75915.763,19565.142,93573.345,157262.621,89230.159,108522.454,163870.483,16547.17,86750.116,35827.545,35694.735,28903.6991387549,20032.4279902069,15750.436870196,14920.8276813645,16093.5813860709
India,Tajikistan,Import,  All Products,Import (US$ Thousand),2347.133,1453.519,1378.151,0.08,3095.992,4200.983,5124.391,9565.935,6929.916,14602.412,18028.803,22411.084,6743.506,15874.784,560.114,3618.711,9874.612,14688.501,47472.7595256243,23008.1051506978,296.26531403,361.49663783840003,7751.00419046325
India,Tanzania,Import,  All Products,Import (US$ Thousand),125191.643,98624.108,84206.561,84752.743,105008.078,131417.636,104719.2,102592.466,113602.726,196917.074,240558.299,283100.745,255336.242,492319.506,818731.646,927180.642,1004389.133,830586.827,1112108.40560224,1309509.43690564,859480.3392560281,912674.2769398859,1885101.4445881902
India,Thailand,Import,  All Products,Import (US$ Thousand),329547.306,339212.385,424586.102,365087.204,539244.444,750164.011,1196597.016,1550809.417,2192367.735,2664791.353,2775884.927,3940818.604,5055564.463,5499271.955,5475443.427,5680938.464,5650144.837,5316377.865,6456382.15686869,9428789.98727892,7034310.19608056,5223761.789587149,8668902.76024815
India,Togo,Import,  All Products,Import (US$ Thousand),14311.596,12925.205,12289.051,11899.75,18088.902,35245.675,73473.141,73256.706,72558.123,110522.873,85069.833,87989.238,125932.408,203203.919,141045.595,206541.981,257176.293,132263.092,144634.282850281,316739.70158393105,361809.06902360305,255932.830753784,355766.77184949897
India,Tokelau,Import,  All Products,Import (US$ Thousand),,,223.955,151.848,,2.155,6.659,124.597,56.452,36.784,13.21,14.169,6.424,63.472,278.159,4.928,3.745,10.601,54.30497436423,17.33302622928,46.59162235875,37.2124029726,421.9023251127
India,Tonga,Import,  All Products,Import (US$ Thousand),,,,,1952.699,,105.562,166.47,,223.457,4.133,110.953,103.978,73.863,20.981,9.007,0.106,49.521,1.0935756429299999,46.08934370928,,0.2924561249,
India,Trinidad and Tobago,Import,  All Products,Import (US$ Thousand),14.48,13.89,93.44,156.237,692.07,17324.355,4471.479,25137.007,113621.837,84347.294,149959.177,80018.814,203490.618,5079.394,9472.961,37015.089,83582.947,154395.95,103486.687847229,256641.24065701402,78840.1491896375,179564.67262578898,142573.94587633203
India,Tunisia,Import,  All Products,Import (US$ Thousand),188170.669,102761.778,98715.851,99776.421,56365.581,90253.768,104492.643,142572.484,165681.118,625095.855,236149.322,302935.417,143961.406,222047.971,116960.41,184230.458,115002.007,152010.734,116805.97228339,172652.28045475998,140236.486796079,127351.68792774201,229630.25775704603
India,Turkey,Import,  All Products,Import (US$ Thousand),97083.116,48509.498,65173.697,65309.869,66440.124,116984.046,190912.927,191409.035,1065434.814,1895383.127,1573207.849,795424.679,886631.994,1052938.858,872255.239,1347561.663,989333.706,1129743.111,1116634.17241936,2388896.97698701,2282338.08371779,1579484.97388824,1966709.4583346602
India,Turkmenistan,Import,  All Products,Import (US$ Thousand),386.041,1407.214,1672.94,4672.388,8622.225,9848.142,12526.071,13173.308,8176.184,12546.991,7376.125,12781.396,13916.665,8356.046,13117.979,15484.056,47786.014,21702.273,14934.1635476999,38287.6828332947,3692.79812894125,686.1433703298,3847.1165568505503
India,Turks and Caicos Isl.,Import,  All Products,Import (US$ Thousand),4.073,21.421,46.248,19.462,,8.455,36.851,3445.188,382.649,108.128,3324.092,56.12,32.891,,120.454,15.322,21.228,4.79,49.001938573320004,1.928025952,4.6455010035,6.20739243,53.526228409050006
India,Tuvalu,Import,  All Products,Import (US$ Thousand),,,,,1.91,,2.195,,115.673,1712.616,84.242,,,7.456,,1418.943,10.679,76.667,51.81404950503,0.20126140799999997,,,
India,Uganda,Import,  All Products,Import (US$ Thousand),2281.45,3947.051,1386.658,1830.869,1485.603,6350.34,2944.05,3004.428,13895.36,18846.92,11147.156,13128.337,16992.299,27846.837,32997.24,36479.349,37326.729,68202.405,59693.352978432995,38019.61884084051,33125.9611742815,35667.464827034695,57596.819724406196
India,Ukraine,Import,  All Products,Import (US$ Thousand),153474.66,131804.413,193309.254,159413.73,230980.973,367207.678,869884.823,915259.259,926031.541,1409681.372,1490012.717,1347269.031,2144943.483,2509278.306,2109783.654,2195126.703,1802261.694,1955996.23,2777420.23906517,2857495.91385931,2091748.38291496,2117476.88046431,2599667.26313471
India,United Arab Emirates,Import,  All Products,Import (US$ Thousand),2347121.958,1063999.094,918961.059,869671.931,1523660.553,3816625.478,5033595.448,7507380.301,11702838.788,19419288.638,19735385.376,30907471.834,35471579.539,37799114.921,32964584.614,27287867.163,20283244.409,19240913.198,23115459.7083756,32119463.0547239,30308878.832910303,23901106.756347097,43070344.9280535
India,United Kingdom,Import,  All Products,Import (US$ Thousand),2721975.07,3160480.033,2758524.912,2643052.991,2980323.53,3290823.345,4300438.876,4030814.904,4794535.084,6216829.075,4053593.953,5166816.84,7453928.689,6636114.602,6430787.115,4791111.195,5375634.275,3863790.871,4344085.71945302,8550824.5973609,6878492.92856668,4710847.20899083,6745001.80018888
India,United States,Import,  All Products,Import (US$ Thousand),3583379.785,2867285.682,3226730.876,3826372.05,5064953.321,5943655.723,8306674.604,11321477.544,14206366.185,24487129.83,15998423.041,19096286.949,22573883.431,24105441.322,22600340.826,20439727.269,20463650.971,20395235.271,24086156.632527,38904474.792018205,34917971.7640016,26615672.619015098,41386816.4060819
India,United States Minor Outlying I,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,7.629,0.034,,691.042,454.235,491.427,862.9481672176499,111.09596178032,413.69404225275,265.66405168069997,150.71677982264998
India,Unspecified,Import,  All Products,Import (US$ Thousand),910.305,13368207.089,13989595.493,16190084.213,19794664.455,27525689.721,40486994.902,12860300.351,664921.935,2030438.017,1337532.419,1920195.114,3319706.41,1044446.443,1991271.449,6766886.537,8500380.815,8644858.333,8619984.66065213,3805473.0333506097,129258.353408461,57880.9112294176,52763.1601137967
India,Uruguay,Import,  All Products,Import (US$ Thousand),2047.591,2830.323,2452.278,4565.872,8725.325,5319.093,4922.88,5755.037,12038.415,13268.207,16284.694,17363.119,28520.581,28467.721,20867.195,20503.744,18536.777,13588.099,24251.0437056341,42830.6442980467,47747.430462068696,140096.151315736,165826.792511367
India,Uzbekistan,Import,  All Products,Import (US$ Thousand),13042.164,7838.272,18362.491,18092.543,29254.848,28127.806,32471.085,28354.761,13642.022,79657.071,27321.055,24087.742,52138.021,33550.451,35079.941,39101.171,56499.713,46489.47,104431.502731197,125512.511192233,92344.2339861212,15607.1206605566,23125.4113560722
India,Vanuatu,Import,  All Products,Import (US$ Thousand),7332.328,7033.291,28291.145,,4743.947,13787.694,435.165,55243.515,1014.116,8486.14,2.082,70.036,1.984,5504.406,,11.314,46.842,248.13,0.54919299015,0.30833831072,254.123701363,15.6946620756,
India,Venezuela,Import,  All Products,Import (US$ Thousand),2583.254,14766.605,2285.991,3856.855,1852.617,4381.103,9347.538,468946.271,535710.199,4102240.214,1813032.434,4993336.591,6040743.882,12123228.594,14948571.067,13192210.004,6640613.795,5079903.155,5898112.20857649,8895747.36479608,5687669.64082508,2335278.40378389,98618.8005281191
India,Vietnam,Import,  All Products,Import (US$ Thousand),11587.494,13541.131,17382.776,28053.176,33557.124,73208.156,127378.217,159826.208,153133.886,371604.831,442905.806,993511.953,1554279.785,1945485.251,2826668.139,2781692.51,2680088.909,3105624.994,4141951.31363975,8635435.20694563,7446093.33386357,5564634.46735182,7075314.7527646795
India,Wallis and Futura Isl.,Import,  All Products,Import (US$ Thousand),,,,,,158.378,1.945,4.027,11.244,18.277,4.202,3.847,0.4,,75.249,1029.515,240.488,,10.93856886297,0.11553571552,,0.8459181284,
India,Yemen,Import,  All Products,Import (US$ Thousand),263006.367,250229.698,47761.673,39714.445,29939.951,29877.438,14169.565,1609642.229,1605601.093,891966.718,1137388.508,2227203.42,833836.685,943420.53,924053.239,405601.376,179207.316,4978.539,78818.4323163914,145609.513569761,23023.2472581248,13723.6570367782,103902.366279624
India,Zambia,Import,  All Products,Import (US$ Thousand),26092.876,13406.428,12507.05,13275.961,19243.167,22558.369,34867.821,84430.193,71832.584,139314.512,154766.197,48427.459,127497.712,289661.247,273800.549,219645.463,406835.027,723016.873,951828.675287975,863045.8074512649,745907.677498545,342275.14388254,130920.415209182
India,Zimbabwe,Import,  All Products,Import (US$ Thousand),14104.092,9170.848,12819.191,16516.16,15469.643,28206.164,23213.703,30732.518,24186.364,15826.227,18537.209,12468.237,8865.007,33376.283,10351.554,30489.297,22498.202,48435.406,71331.3491213357,22438.3144306179,12087.068246855,2482.6591499563,5715.1825762194
