Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,"Congo, Dem. Rep.",Export,  All Products,Export (US$ Thousand),4972.095,4262.798,3547.925,3826.364,12195.896,1674.688,2890.756,1759.148,3251.72,3802.394,17663.211,11167.686,6708.845,120749.6,145160.146,220740.489,322809.07,234223.932,209081.173226827,278447.930786296,356344.077932402,357943.773513933,574775.769929772
India,"Congo, Rep.",Export,  All Products,Export (US$ Thousand),22488.014,37478.838,37859.002,47450.783,60432.492,81857.736,106145.436,137801.228,137942.565,209253.693,195701.574,203489.101,352359.209,221146.544,232170.504,225702.766,206403.649,146388.026,116642.36846649,129447.91049784601,113766.585413176,106553.788740737,145335.640437775
India,Cook Islands,Export,  All Products,Export (US$ Thousand),,42.206,29.923,27.155,46.714,137.023,83.976,13.044,120.74,86.186,64.932,53.449,61.456,83.714,68.967,90.529,306.836,149.428,166.53272207368,271.67131686353,319.67841106151997,67.50552828784001,53.51808578715
India,Costa Rica,Export,  All Products,Export (US$ Thousand),2653.855,5718.993,7008.789,11142.825,19201.804,15697.825,15657.37,19691.472,26841.652,39658.884,29116.934,51745.529,63498.882,77692.261,84503.317,93592.192,124159.315,147801.797,134091.19723431,145492.780115595,131400.683799501,112225.969935269,144101.187361116
India,Cote d'Ivoire,Export,  All Products,Export (US$ Thousand),34691.888,37746.976,50436.344,56716.133,95136.897,62108.461,138037.183,123433.536,249255.369,111064.282,109696.858,109571.262,193710.25,422699.536,360733.013,288347.64,385467.105,383257.226,537685.593170678,442581.89162554505,428584.986811884,499083.575246756,727998.487846793
India,Croatia,Export,  All Products,Export (US$ Thousand),5321.18,5561.423,4321.335,8243.243,14796.247,20829.135,26942.162,47325.765,64579.223,87992.425,84670.485,88820.321,121790.929,113933.228,150172.474,191845.21,116477.942,117898.59,166753.433049457,150009.16764723702,144916.360238639,137436.62947011,316472.087268962
India,Cuba,Export,  All Products,Export (US$ Thousand),2958.303,4367.474,5243.721,5265.209,5044.236,6150.429,11709.118,17934.49,15455.334,37637.419,22266.64,23868.765,36869.933,34785.186,38538.497,36303.779,52520.126,39260.151,45695.931797139,38105.0013951146,51426.6012041969,20140.314006205397,26074.1300532485
India,Curaçao,Export,  All Products,Export (US$ Thousand),,,,,,,,,,,,,43538.769,55540.841,72461.737,45104.798,38895.254,38175.391,41018.7869267793,27856.5783579376,32834.5316998514,19280.7100819357,27493.950823699797
India,Cyprus,Export,  All Products,Export (US$ Thousand),35761.477,33192.509,31366.255,24074.432,26660.026,27600.06,33068.004,34270.789,38473.055,160324.746,141245.43,43230.532,50492.763,58084.463,67545.667,55035.954,60174.837,72388.295,96181.40413675169,64744.5406787576,441142.81093935604,85502.45133386961,81955.3540016885
India,Czech Republic,Export,  All Products,Export (US$ Thousand),33948.026,36144.072,40657.498,52583.188,80344.623,74570.114,111054.522,91973.088,161472.325,183178.607,163046.903,198335.257,265051.359,256009.354,394082.812,397288.131,448052.829,535033.798,393117.84030228504,414201.789241897,467418.32064629695,495889.76303925103,575588.797728049
